RegionName,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31
"ST. MARYS, GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18252.05128205128,16647.154623154624,15037.809385059383,14693.264634212748,15856.467520215634,16513.30332434861,14882.81755016472,13441.456835879006,14621.96626984127,15079.91388888889,16328.146913580247,14013.752176738142,13938.483613052504,12823.395091907249,12658.12982874935,12452.750128546098,10748.475160519123,11878.20182718579,11461.199566965666,13657.08280922432,11980.739412997902,11742.431113577506,11037.254016071836,10923.390394754391,12199.290825848817,12015.171844923112,13752.288721621902
"BOONE, NC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33388.67956349206,36972.21587301587,38671.174206349206,34461.854982363315,34424.35812319411,38009.15192661292,38674.0525779204,41847.47127321144,40464.25105135291,38756.424313786025,33792.66755702926,30879.432517135643,31858.527430555558,27064.150035919534,31761.36638843277,28841.350479341854,31423.868985088982,30842.504809066275,33919.31179485335,37621.657681378165,39145.79018328572,38906.48392394115,34173.75429591972,30922.067980616903,31094.847052154197,30392.628654347314,31504.48723151312,30486.97011133171,33586.03947285742,35948.58826176304
"WARRENSBURG, MO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12806.73367808662,11308.09942438514,10893.891032776746,9832.977612863326,10581.842339081684,10958.36563453623,10223.646673497267,8727.337769607844,8443.625776364599,8332.35339541222,8898.846042471043,8681.755952380952,8846.814393939394,9579.541245791246,10105.306397306398,10926.627872932222,11029.285711002847,12349.738950292296,12495.579090828089,11357.34813653779,10206.192245733197,10083.947557471263,11252.752155172411,13381.956321839078,13842.48,13814.517735849056,12044.255635392436
"GLOVERSVILLE, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14324.384381338745,12461.395076525909,10119.82288401254,11576.06534090909,13711.894687001592,14927.989755331955,14437.807864306316
"FORT LEONARD WOOD, MO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10864.215343086033,8614.360447981138,8369.916003536693,7915.695970695971,9768.709956709958,9073.603038470965,9600.339923055306
"POPLAR BLUFF, MO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16766.39022383545,18371.88043660141,13098.93104388886,14031.22149481724,13388.596736596735,14958.119813519812,14396.228787878788,13549.435271317829,14083.356104651162,13740.152081662658,16107.625368903386,15028.509297474817,16436.702636702637,14611.18810330131,17214.173278503466,15998.643182122309,18150.97927392414,14528.816609544492,15595.567707146656,11492.727272727272,10952.991452991451,10655.82823698041,15703.288554440727,15608.283212560387,15745.62051971326,13106.878853046595,13558.379921422662
"ELIZABETH CITY, NC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12947.97222222222,12025.94696969697,12814.69696969697,11320.063636363637,13030.627672955976,12908.394339622644,15330.370440251572
"PAYSON, AZ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17563.305453288394,20841.69116757411,20586.603448275862,20366.196296296297,21476.4625798212,25991.44859380721,25954.12879631188,23682.16702406517,22960.51677650251,22114.65440199534,20777.038296514245,18716.10563086608,19810.119808459087,20527.556402661987,19434.77421691947,22081.03427482104,22365.278555866797,24156.99403227142,20830.10690705097,22718.128336387726,22496.40517650258,22702.98171971245,21855.1682023124,21410.713780284044,20254.59750485368,21118.714756315672,20064.2324173801,21051.69775485952,21206.08523131903,22945.6881034538,23459.734557973938
"ATHENS, TN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14971.898412698412,11521.223665223666,12199.9503732982,12257.709866969084,16456.348106507325,17595.08638442719,19559.75324734545,17459.678267523017,16051.227831793163,14597.618679505094,13977.222230756102,15966.871024899085,19647.443891519997,19674.095081996184,21017.63541509926,19577.18401084394,20312.1768679868,18280.89283333333,17147.408968926557,16773.155667039762,16514.593167039762,16035.603773584904,17189.246533303023,17637.645904372202,18300.786556173232,17920.738765008577,17766.1566630157,18645.78105508453,17504.76126341787,16660.487710188558,16691.681988696455,16856.388634823215,17472.496434127737,14494.112106985343,12600.589082312486,11455.066497978582,13327.92773328244,14479.084029281368,15333.701851710512,13464.780010346049,12241.5955988456
"ENTERPRISE, AL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13582.622549019608,13676.099673202612,12268.583333333334,11616.262626262627,11420.88564213564,12490.07756132756,11429.126529267834,10699.608214249518,9168.940600613156,9498.56840034965,9823.87784090909,9625.4329004329,9096.40578719526,8586.196773986248,8925.062901569356,10153.603001819984,10662.590380074804
"ASHLAND, OH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15418.354536072802
"SCOTTSBORO, AL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10526.674313725489,12783.48178498986,14248.635742869308,16286.233838107402,15431.338271604938,16298.363768115943,15596.165355417528
"MILLEDGEVILLE, GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25427.15912864001,17304.79864409532,20336.93148723257,18820.624603174605,22654.18076923077,26416.65576923077,26920.34188034188
"KERRVILLE, TX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42416.55092592592,31231.81186868687,42798.8546037296,46699.18612546873,47493.66686506812,38974.14378814505,36065.35393307258,30016.38345740281,26284.11026392962,26128.86952318888,28013.979930254933,31878.502857642005,32121.723990539613,31407.24422863485,33430.13184143222,36952.52532314923,38116.0137846877,38203.43614493614,39079.41362241362,37423.68468468468,41543.94136296576,37155.43059132455,55167.40106751502,50020.60445067789,61439.24535244922,44049.713500597376,39752.97962962963
"BARTLESVILLE, OK",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13526.46693121693,16794.899074074074,17149.319089834516,13717.423664997914,11846.56691896617,11905.690606909431,9985.044617604615,9740.74303030303,9293.741125541126,9621.629761904762,8989.170302445302,8882.998873873874,8765.826254826256,10048.91836734694,10286.689200680272,11522.18609509021,11362.69889657444
"PLATTEVILLE, WI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21384.47237076649,13973.688057041,13492.101689160512,12253.6336756925
"CORSICANA, TX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18979.278886872355,21765.753795073088,17409.227479283614,18854.49440137812,18672.203703703704,21451.192404268677,22803.48870056497,22079.49276560562,22836.20173945925,24242.97025797777,21886.157102028028,21245.16776094276,20084.949967061923,22563.40233282481,26557.061600737583,25969.074764988796,27675.938632992136,21344.194532945072,18396.60478198722,14345.103133635568,15779.805475133157,17990.812818683604,20208.672189042973,20671.170346346345,21295.623432766097,20407.61180173208,20131.56316405092,19060.83051922661,19126.76299968148,20034.975176303447,20253.679503226525,17807.78664608367,15546.437996031746,15858.139727252405,15363.562346300025,15837.098896007628,14883.56498886104,20756.320941242,23008.49216931217
"GREENVILLE, OH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9197.718280075189,9674.265899122807,10182.072916666666,9897.045454545454,9934.472990777338,11063.109354413702,10607.553798858147
"ALEXANDER CITY, AL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24997.51808586338,37445.03140984655,37016.350737577646,43213.6875431332,37734.551353874886,39144.64900306114,37642.77274043488
"DOUGLAS, GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12124.407196969696
"OIL CITY, PA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14296.825396825398
"MASON CITY, IA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11277.258064516129,10401.466666666667,10388.025806451617,10797.539319965126,13260.892097742906,15603.71547161916,14691.130529534215
"JACKSONVILLE, TX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29231.77832244009,27616.62205387205,26797.78239714216,23961.099063808822,19192.427346637105,18353.3341991342,15101.23907718298,14698.22392566783,14030.87464549064,16343.663970340413,19001.6549613314,21290.79032209467,22380.89982289982,20182.17680576504,21837.143720570664,20103.89615721784,18556.66872390217,14359.208392603128,13583.360095389507,14510.83145961087,13952.845673825084,14346.460052910052,14708.423456790124,15012.947530864198,16269.43197530864,15225.29,19655.948496732028
"GALESBURG, IL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6728.083333333333,6942.63888888889,6458.63888888889,7280.89898989899,7858.9455848810685,9339.099431034914,9405.549647485132
"PAHRUMP, NV",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15878.26984126984,13022.832341269845,13747.377560908084,13415.68891621944,13676.080582886105,12825.421122246298,12222.339925665105,10914.6524256651,12499.163492063492,13233.862725779967,15348.635274799575,13897.898171624976,14060.867662188331,13255.883462683289,14754.825592312918,15264.283220048814,15210.554494947395,14523.919309762212,14464.64161675031,13922.631564986736,13481.76590842108,13007.115662115662,12170.42762792763,12298.211675297882,13145.637445606006,13246.914964383524,12816.728476769244,11820.909849318266,12455.956048489466,11810.600335775336,10994.41443833944,10373.857073085645,10987.4175975853,14760.030799985738,16748.757454283816,17634.507556633776,14204.846918335905,12451.1151798989,12005.33725146199
"PARIS, TX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16553.292397660818,16857.434554523566,18452.564379084968,17231.18985801217,17791.115882967606,15515.656623708346,15398.180134680137,15309.680134680137,14450.43322109989,19446.57867564534,19461.1588678109,26309.672287027217,27368.71331266825,33428.512678797495,32311.225738934096,25774.33471329307,19417.286545829647,15627.798562548562,20979.005827505825,26494.93561993561,30841.842185592188,25682.237121892784,19858.96987802554,15880.447655803317,14827.255948372616,15837.404611474218,14083.346630253562,15616.225684448998,16455.27531680194,16805.441777554763,21738.11056286549,20096.205084470435,18552.18364197531,12132.886656159704,12261.232335172052,17030.716424895578,17374.218319386982,16742.875683323688
"NEWPORT, OR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30139.22039072039,29873.40158730159,29260.24009661836,24801.950980972106,26074.460527137984,25717.560472448346,28052.557539164944,29263.05992110363,30856.279475134503,32489.748500009195,30363.290997516666,30358.616931272834,25568.45847384633,27267.572782084408,27157.603281512547,29177.39987714928,27549.66160924897,25519.074338275008,26526.11327009677,26008.88640233816,25301.896960407543,23860.55440868341,22793.48711722145,21235.49659325267,21490.74636026105,21109.19802917867,23621.574751311437,23575.59920433589,25016.558889507724,27370.48548000436,27732.59641376334
"MORGAN CITY, LA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12401.605569764137,11465.494458653026,11046.761426978816
"SHELBYVILLE, TN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32728.5122593502,28409.542097372367,32187.22881416435,24609.659848647105,26840.89871069757,22037.85697715021,20106.01137467055,16479.546596166558,15352.778805904383,18106.530044275776,18998.214433416048,18916.07901674938,16911.87250188537,17277.905135918005,16084.70055258467,15694.408445998446,17882.054432894434,18769.59713559713,18682.094594594597,15906.584777084776,13564.330431189586,12723.578393437549,11429.720843579998,12962.679463516672,12065.647717484928,13606.704790951835,14598.372282292758,16898.366221686698,16527.827666738307
"AMSTERDAM, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11907.51518105027
"OZARK, AL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6919.606734226872,7890.316452896947,8829.96692523163,9561.502639517346,10903.67371794872,11831.081589147288,11609.28458060028
"ALICE, TX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15919.405555555555,17547.071212121213,16204.677272727276,12741.033939393938,12864.455584415584,12995.323882783883,15770.445787545788
"GARDNERVILLE RANCHOS, NV",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39169.12003071652,57881.0174338668,63854.03278474399,63690.848599137935,56601.505208333336,47256.49643640351,47660.06512744125,42521.49412744124,43463.03355974843,39934.9331036008,38416.365945706064,42025.79716476133,37764.44551640968,42184.375340971084,38513.94798534798,48820.79134199134,50181.7603342394,56388.52397060303,53896.3281173335,52444.86771615073,51123.15337950698,50784.13700523798,44587.01889036317,35403.99756683375,27631.85057506053,25785.18232109228,29323.083804143127,32515.639330273072,36569.9599651937,40317.38487103174
"FORT POLK SOUTH, LA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7751.02657004831,8950.898692810459,9665.343137254902,9536.589169000936,8069.76902025178
"CA-¦ON CITY, CO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25251.818133696317,15720.410087719298,14913.895833333334,19372.792438271605,20500.28202160494,22380.066743827163,19349.22496345029,17701.310851815073,15417.729933940676,16144.857252236416,18705.36202745188,25598.78024691358,26150.256437389773,28850.55119047619,24782.51864508393,26567.12615682102,23381.35389654705,22592.296806084963,21447.94867810138,22386.5091686159,20346.021736801067,18225.434499166287,15193.68950791945,16878.679274001322,19313.606069681544,20578.045855379187,19588.94297472075,17874.72478893556,18009.399822095438,18287.65852931214,17409.82674449181,15550.59166643855,13934.277720222168,16362.21236484796,17572.474385049976,18375.39141456135,15138.782360145648,15446.186779621305,14641.919933260118,16354.107480118715
"NATCHEZ, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19530.93584656085,23540.878607503604,19816.45580808081,21969.30303030303,22221.13275613276
"NEW CASTLE, IN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14334.307936507936,15404.339682539685,15839.39715380405,12432.692391899289,11082.243618450517,11639.226963512678,11510.445450907637,9745.798986261172,8775.570135746608,8775.718775847809,8323.20981527433,8669.7311827957,10475.486208508648,11329.750724637684,11718.669643556605
"CLOVIS, NM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13319.621795228812,13715.644150917837,11963.844930644933,11754.787787787787,10578.933862433863,10701.77813852814,8997.349567099567,8701.97410922411,9109.557442557443,9606.01499949326,,16834.45322793149,16160.540184453226,10282.3350562481,10979.158125651811,10985.502967936554,9313.70809614168,9182.316130225676,9400.22677448338,9084.393441150043,8535.70476190476,8103.137254901961,8983.794662309369,9379.961328976036,9529.557407407408,9118.309090909092,8792.152840909092
"NORFOLK, NE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11336.775523349435,12030.540602714516,11636.875885365587,11127.758932214258,11436.111801567124
"CADILLAC, MI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9787.409549745824,10196.378390325532,9895.503627517186,11909.558708238932,14180.446216865572
"RUSTON, LA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11942.75250145825
"SIDNEY, OH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11629.355474247115
"PULLMAN, WA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15585.33407093245,15865.539698638077,13681.62276459173,15729.790190312831,16216.634305317324
"MALONE, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17693.434343434346,18651.228787878787,22005.038311688317
"DEL RIO, TX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10999.921534605746,14781.445344129555,14539.767979987491,15323.333914053428,12504.543315762829,12439.71336996337
"BLACKFOOT, ID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13137.523119392685,11641.2391687754,13796.667740203971,14419.731922398589,16074.264239028946
"RED WING, MN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10736.530920060331,10611.302161890397,11600.754494547598,11684.793322386426
"NOGALES, AZ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14353.053830227744,15229.5048106199,17781.361953477044,19651.94050420168,18451.06795518208,16549.220336134455,19123.70224089636
"TAHLEQUAH, OK",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11192.936220760232,16966.904970760235,22051.209595959597,23299.812252964428,21310.22891963109,20495.13482074752,19760.0469391564,18941.72728741511,15693.824753302048,14092.028576922152,13569.3464556138,11795.907302174646,11925.565687267814,11486.51746031746,14109.061046057768,15572.6943793911,15363.06474976147,14787.12836610598,13773.900130022812,13833.68825021848,13565.27619285822,14752.21300036996,13724.921176470589,14023.327222222222,12414.095707070708,11788.274654439128,12156.698674046973,12047.100189198489,14425.174836601303,15354.05896200288,15749.092587733874
"KENDALLVILLE, IN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10122.14431372549
"MONTROSE, CO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26703.45138888889,24639.90972222222,18398.14133986928,24588.41911764706,31453.767801857583,42452.58894900803,46342.99540062094,44871.35504974375,40694.9826420891,34299.230278526506,36962.2008667618,39426.60615776709,50081.95206971678,61675.48148148148,55160.65079365079,54910.45863678805,45463.58814846533,63565.25598226552,68008.55550492101,66361.61117842892,59245.027540625975,52415.9309275214,62886.8838375743,59782.642045205175,79811.18513867086,78792.90281266354,71341.02726244344,48465.55489777108,38629.09646187364,48925.48154705525,56023.720065573776,54249.62676154447,43864.8024330599,37505.05187750434,50844.08118153364,56543.12800300301,51806.44744744745,42644.85054822264,40801.905322997416,41946.6049757752,33333.95468398876,30344.286334474204
"MOUNT STERLING, KY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9626.323300389338,8970.160317460317,9863.17619047619,9993.924867724869,11072.583172022196,11527.352323160912,12341.056026864617
"CLINTON, IA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11486.146304675718,11473.975659229209,12719.431308155448,11612.47052384172
"SANDPOINT, ID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61361.47509578544,45094.06483937518,51838.13090544125,46365.56562530106,51566.402238300456,54454.74202018761,54156.24717052875,53258.63107034987,50189.95724854044,46658.11371112547,45544.90530656707,45947.28439153439,42573.42167167168,39889.79417879418,38678.54973434973,47527.38591452992,49212.024109668106,48186.76654608042,47213.15221274709,48722.111087205965,49608.96770516717,51554.880583955055,61336.58534585981,53208.25093795094,43055.34401154401,33755.80960510538,40087.829526541966,46701.65652523135,44901.33550622111
"BARDSTOWN, KY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10829.754865888126,11457.96915160241,11491.45208621166
"WAPAKONETA, OH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12535.597147950088
